step,tag,episode,reward,avg10,algo,env,seed
7868,reward,370,8.623597930734674,20.449,PPO,Hopper-v4,0
7900,reward,371,21.8347559670406,20.636,PPO,Hopper-v4,0
7914,reward,372,11.548754363676155,21.267,PPO,Hopper-v4,0
7926,reward,373,8.37450328876924,12.045,PPO,Hopper-v4,0
7939,reward,374,9.108212556087336,11.899,PPO,Hopper-v4,0
7951,reward,375,6.666514467176243,11.985,PPO,Hopper-v4,0
7960,reward,376,6.9815792842860445,9.803,PPO,Hopper-v4,0
7971,reward,377,3.7955294684066865,9.746,PPO,Hopper-v4,0
7983,reward,378,7.112019688191739,9.474,PPO,Hopper-v4,0
8002,reward,379,11.425106080087396,9.547,PPO,Hopper-v4,0
8021,reward,380,5.413539706248706,9.226,PPO,Hopper-v4,0
8036,reward,381,7.746423229384869,7.817,PPO,Hopper-v4,0
8053,reward,382,10.332075957986767,7.696,PPO,Hopper-v4,0
8068,reward,383,4.649575146057584,7.323,PPO,Hopper-v4,0
8082,reward,384,9.227237787032497,7.335,PPO,Hopper-v4,0
8095,reward,385,8.283782920418561,7.497,PPO,Hopper-v4,0
8111,reward,386,6.696544634161245,7.468,PPO,Hopper-v4,0
8120,reward,387,6.853688803712145,7.774,PPO,Hopper-v4,0
8169,reward,388,41.074180652568366,11.17,PPO,Hopper-v4,0
8191,reward,389,11.805207863207954,11.208,PPO,Hopper-v4,0
8192,loss,-7.636845111846924e-08,0.1043030247092247,PPO,Hopper-v4,0
8205,reward,390,9.923348044047673,11.659,PPO,Hopper-v4,0
8218,reward,391,8.481656634032426,11.733,PPO,Hopper-v4,0
8238,reward,392,20.86925647640498,12.786,PPO,Hopper-v4,0
8254,reward,393,13.927440654627564,13.714,PPO,Hopper-v4,0
8265,reward,394,6.409480610161473,13.432,PPO,Hopper-v4,0
8276,reward,395,7.317978823087159,13.336,PPO,Hopper-v4,0
8291,reward,396,11.066845979375865,13.773,PPO,Hopper-v4,0
8302,reward,397,6.591037122008126,13.747,PPO,Hopper-v4,0
8316,reward,398,8.029154168758641,10.442,PPO,Hopper-v4,0
8328,reward,399,8.18178453549563,10.08,PPO,Hopper-v4,0
8345,reward,400,13.519870828685907,10.439,PPO,Hopper-v4,0
8362,reward,401,15.23065767792929,11.114,PPO,Hopper-v4,0
8376,reward,402,9.580046140874714,9.985,PPO,Hopper-v4,0
8394,reward,403,10.879171867994415,9.681,PPO,Hopper-v4,0
8410,reward,404,14.350993073621229,10.475,PPO,Hopper-v4,0
8428,reward,405,13.915617673145048,11.135,PPO,Hopper-v4,0
8443,reward,406,11.671378461087793,11.195,PPO,Hopper-v4,0
8457,reward,407,9.384098782301185,11.474,PPO,Hopper-v4,0
8471,reward,408,11.617747544476611,11.833,PPO,Hopper-v4,0
